case_id,stateofcase,court_rules,ruling,judge,dept_num,litigating_attny,max(emp_ssn),client_ssn,
965979,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Myrtie Medd,5785-122,855-92-2872,444-09-0062,419-03-7773,The plaintiff in this case is a group of residents in the Seattle city limits who were protesting an official’s decision to build a new high school. The new school is causing them problems due to its location and the official’s lack of responsibility in view of the previous decisions made by the mayor and other leaders regarding the construction of the new school. The defendants the city of Seattle and the Mayor’s Office are accused of failing to follow their own policies and regulations when it came to choosing the location of the new school and also fails to protect the plaintiffs from any individual or group of people who are trying
966942,in_court,https://www.courts.wa.gov/court_rules/,guilty,Annette Jenkyn,1100-110,513-50-6056,481-76-2247,453-38-5622,In this case the plaintiff is a restaurant owner who claim that the defendant negligence caused her restaurant to close down and loss in sales.
968472,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Melissa Heinz,1489-124,368-13-8919,368-13-8919,531-21-1392,The plaintiff is a city councillor who alleges that his rights were violated when he voted against a resolution inviting disaster relief to the city of Seattle. The resolution was written by himself and other councillors
969173,in_court,https://www.courts.wa.gov/court_rules/,guilty,Merrilee Drew-Clifton,2911-106,857-30-6415,857-30-6415,783-86-1880,The plaintiff in this case is a business owner who was during the past year employed by the defendant. On or about January 1 2018 the defendant began providing services to the business without needing and free will choice which of course is not the truth. The plaintiff located this outtage within the first month of working for the defendant
970507,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Jeri MacDiarmid,6374-102,523-12-5214,327-54-2736,772-83-3329,The plaintiff is a person who is claiming that they were discriminated against because of their race. They are also alleging that the company was aware of the discrimination and did nothing to address the issue
976478,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ann-marie Towell,8140-104,869-93-4051,882-53-4895,717-16-4991,The plaintiff in this case is a coffee store. The defendant is the coffee store's concessionaire
976583,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Pincus Smalecombe,3360-106,531-28-3522,276-91-5763,307-52-0398,The plaintiff is a woman who is married to a man who is in the military. She was born and raised in the United States but she is not a American citizen. The military has been her personal lawyer and attorney for the past year and a half
976790,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Margit Stanfield,6708-122,147-25-5196,332-17-6917,571-39-7628,The case is about a man who wasangeant with having Down’s syndrome. He claimed that he had down’s Syndrome because his parents had it. The man also claimed that he was born with the condition and that others have it too but don’t tell anyone because it worries them
977126,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Octavius Rubartelli,4805-108,202-06-2837,727-41-2052,549-70-2421,The plaintiff in this case is a person who believes they have been wronged because they use public transportation. They are seeking damages for lost time money and emotional distress
978815,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Theo Nulty,1100-104,710-23-9657,827-01-0136,620-70-5168,The plaintiff in this case is a grocery store owner who argues that the defendant’s stop-and-frisk policy discriminating against him is due to his race. The defendant denies the claim
980686,in_court,https://www.courts.wa.gov/court_rules/,guilty,Aguste Nibley,3571-114,740-51-3147,891-68-1137,274-93-1504,The plaintiff in this case is a retrofit company that wants to use city streets as its new location for their business. The city of Seattle has agreed to provide them with $1 million in City Council funding. The city also agrees to erect a series of barriers in front of the company’s site preventing them from using the streets adjacent to the barriers from being used by other businesses
981975,resolved,https://www.courts.wa.gov/court_rules/,guilty,Gertie Brannon,2423-124,489-01-7995,852-49-1213,792-03-2752,The plaintiff in this case is a group of citizens who reside in the city of Seattle. They are challenging the legality of a land use proposal that has been made for the city's fringed land east of King Street. The proposal would create a publicly owned park and playground on the frayed land as well as new homes and businesses on the property. The defendants in the case are the developers of the proposal as well as the mayor and other officials
982874,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Tore Keepin,6401-100,435-94-4433,427-38-2608,165-97-2738,The plaintiff in this case is an individual who was arrested for Disorderly Disorder. The defendant(s) has been identified as well as the police department involved. The plaintiff has maintained that they were not treated poorly or poorly treatment wise when they were being brought to thefman court house for their first arraignment since their arrest. They maintain that they were given all the resources needed to get free of that charge
